time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-26T16:42:07.891Z,-15.051,-177.3468,10,4.6,mb,23,83,1.052,1.04,us,us6000mw2y,2024-05-06T15:44:04.040Z,"116 km SE of Alo, Wallis and Futuna",earthquake,3.88,1.883,0.119,25,reviewed,us,us
2024-04-26T16:37:59.935Z,-15.1829,-177.8097,10,4.4,mb,17,163,0.921,0.51,us,us6000mw25,2024-05-06T15:54:59.040Z,"101 km SSE of Alo, Wallis and Futuna",earthquake,10.27,1.304,0.17,13,reviewed,us,us
2024-04-26T16:31:40.170Z,19.06583333,-155.4866667,26.73,2.76,ml,48,187,0.06394,0.12,hv,hv74187012,2024-05-17T14:59:02.040Z,"9 km E of Naalehu, Hawaii",earthquake,0.46,0.7,0.171171479,13,reviewed,hv,hv
2024-04-26T16:25:43.188Z,-10.0145,160.4126,52.598,5,mb,51,74,0.733,0.6,us,us6000mu3d,2024-05-17T14:57:10.040Z,"81 km SE of Honiara, Solomon Islands",earthquake,9.73,5.781,0.045,164,reviewed,us,us
2024-04-26T16:18:34.273Z,63.2694,-166.2387,9.933,3,ml,24,133,1.356,0.86,us,us6000mu38,2024-05-19T19:49:55.040Z,"102 km WNW of Emmonak, Alaska",earthquake,5.94,7.065,0.097,14,reviewed,us,us
2024-04-26T15:21:34.655Z,1.4729,122.2237,35,4.7,mb,53,90,1.486,0.94,us,us6000mu2t,2024-05-17T14:52:35.040Z,"139 km NW of Gorontalo, Indonesia",earthquake,2.64,1.895,0.08,48,reviewed,us,us
2024-04-26T15:09:16.780Z,18.03833333,-66.80166667,17,2.53,md,9,142,0.09702,0.2,pr,pr71446703,2024-04-26T15:29:39.670Z,"2 km NNW of Guayanilla, Puerto Rico",earthquake,0.9,0.92,0.200709128,7,reviewed,pr,pr
2024-04-26T14:47:48.876Z,-1.9834,127.8461,45.531,4.4,mb,23,56,2.778,0.94,us,us6000mu1f,2024-05-06T16:12:28.040Z,"155 km SSE of Labuha, Indonesia",earthquake,6.58,8.205,0.149,14,reviewed,us,us
2024-04-26T14:30:07.980Z,17.91066667,-66.95483333,10.67,2.74,md,19,235,0.07536,0.18,pr,pr71446683,2024-05-06T16:04:47.040Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.64,0.56,0.189811647,8,reviewed,pr,pr
2024-04-26T14:18:18.880Z,18.22983333,-65.39583333,4.1,2.79,md,6,156,0.1991,0.33,pr,pr71446668,2024-04-26T14:44:42.000Z,"10 km NNE of Isabel Segunda, Puerto Rico",earthquake,1.94,1.51,0.046727365,6,reviewed,pr,pr
2024-04-26T13:43:20.304Z,-10.448,115.1109,35,5,mb,88,29,2.181,1.13,us,us6000mu0b,2024-05-06T15:58:52.973Z,"182 km S of Nusa Dua, Indonesia",earthquake,5.4,1.776,0.061,85,reviewed,us,us
2024-04-26T13:20:36.341Z,31.955,-103.351,7.4329,2.8,ml,21,64,0,0.2,tx,tx2024ieyt,2024-05-06T15:35:25.040Z,"22 km SW of Jal, New Mexico",earthquake,0.9520560828747149,0.8133543442538703,0.2,11,reviewed,tx,tx
2024-04-26T13:13:05.338Z,31.962,-103.338,7.9456,2.8,ml,24,65,0,0.2,tx,tx2024ieyo,2024-05-06T15:34:41.040Z,"21 km SW of Jal, New Mexico",earthquake,1.0592447176706326,0.9343879853927906,0.2,12,reviewed,tx,tx
2024-04-26T12:28:12.818Z,23.7816,121.5626,10,4.6,mwr,54,81,0.458,1.08,us,us6000mu01,2024-05-06T15:32:15.040Z,"22 km S of Hualien City, Taiwan",earthquake,3.26,1.858,0.078,16,reviewed,us,us
2024-04-26T11:50:20.585Z,-14.821,-171.5871,10,4.6,mb,25,143,0.927,0.79,us,us6000mw21,2024-05-06T15:24:08.040Z,"87 km S of Matavai, Samoa",earthquake,7.92,1.927,0.097,32,reviewed,us,us
2024-04-26T11:47:13.954Z,59.7106,-151.4482,44.9,2.7,ml,,,,0.69,ak,ak0245doph61,2024-05-06T14:58:43.040Z,"4 km N of Kachemak, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-04-26T11:39:19.083Z,-24.2052,-179.9323,505.968,4,mb,26,123,5.309,0.94,us,us6000mw20,2024-05-06T14:57:31.040Z,south of the Fiji Islands,earthquake,14.25,7.576,0.129,16,reviewed,us,us
2024-04-26T11:19:31.760Z,32.3895,-115.2238333,6.86,2.75,ml,29,51,0.07489,0.33,ci,ci40558943,2024-05-06T14:48:00.040Z,"5 km NW of Delta, B.C., MX",earthquake,0.42,1.58,0.195,19,reviewed,ci,ci
2024-04-26T11:17:21.803Z,28.8828,-112.9452,10,4.3,mb,34,100,1.677,1.11,us,us6000mtym,2024-05-06T14:43:13.040Z,"93 km ENE of San Luis, Mexico",earthquake,5.95,1.882,0.083,41,reviewed,us,us
2024-04-26T11:12:23.229Z,-24.4646,179.9157,520.16,4.5,mb,62,77,5.135,0.57,us,us6000mtyp,2024-05-06T14:39:09.040Z,south of the Fiji Islands,earthquake,12.54,2.828,0.074,53,reviewed,us,us
2024-04-26T11:02:47.685Z,31.958,-103.355,8.5864,2.8,ml,39,64,0,0.2,tx,tx2024ieuf,2024-05-06T14:37:50.040Z,"22 km SW of Jal, New Mexico",earthquake,0.6889622625432011,0.7397431522832414,0.2,29,reviewed,tx,tx
2024-04-26T08:37:54.174Z,12.0041,-89.2165,10,4.7,mww,65,153,1.656,0.94,us,us6000mtxr,2024-05-17T11:14:31.040Z,"158 km SSW of Puerto El Triunfo, El Salvador",earthquake,7.57,1.914,0.068,21,reviewed,us,us
2024-04-26T08:34:11.760Z,-40.2518,174.1877,90.182,4.3,mb,20,52,1.126,0.76,us,us6000mtxm,2024-05-17T09:23:03.284Z,"60 km SSW of Patea, New Zealand",earthquake,5.24,8.975,0.217,6,reviewed,us,us
2024-04-26T07:46:17.621Z,-7.1998,124.9413,519.389,4.4,mb,21,79,2.625,0.74,us,us6000mtxd,2024-05-17T09:11:50.040Z,"158 km N of Maubara, Timor Leste",earthquake,15.24,10.732,0.13,17,reviewed,us,us
2024-04-26T07:44:27.790Z,43.7009,-28.7529,10,4.5,mb,36,110,14.138,0.68,us,us6000mw22,2024-05-17T09:03:12.040Z,northern Mid-Atlantic Ridge,earthquake,12.76,1.5,0.099,30,reviewed,us,us
2024-04-26T07:15:55.772Z,31.957,-103.333,8.5864,3.2,ml,15,56,0,0.2,tx,tx2024iemt,2024-05-17T08:44:13.040Z,"21 km SW of Jal, New Mexico",earthquake,1.222224693835401,1.2204054915365588,0.1,10,reviewed,tx,tx
2024-04-26T06:48:37.580Z,19.1965,-155.4761667,31.75,2.86,ml,45,88,0.04298,0.11,hv,hv74186292,2024-05-17T08:35:48.706Z,"0 km SSE of Pāhala, Hawaii",earthquake,0.45,0.54,0.166427559,25,reviewed,hv,hv
2024-04-26T05:07:36.694Z,-14.7996,-71.6892,122.584,4.4,mb,38,118,3.493,1.13,us,us6000mtwv,2024-05-17T11:57:25.040Z,"16 km W of Coporaque, Peru",earthquake,9.97,9.306,0.078,47,reviewed,us,us
2024-04-26T04:20:29.873Z,-14.1005,167.0329,128.316,4.4,mb,27,160,6.929,0.45,us,us6000mtwp,2024-05-18T02:31:03.040Z,"61 km WSW of Sola, Vanuatu",earthquake,7.94,7.82,0.127,19,reviewed,us,us
2024-04-26T03:59:25.340Z,18.0295,-66.20683333,17.76,2.52,md,14,143,0.02638,0.17,pr,pr71446633,2024-04-26T04:15:01.710Z,"1 km S of La Plena, Puerto Rico",earthquake,0.4,0.51,0.141800114,10,reviewed,pr,pr
2024-04-26T02:56:31.420Z,-55.2848,-29.0154,24.782,5,mb,46,72,4.441,0.87,us,us6000mtwd,2024-05-18T02:03:55.040Z,South Sandwich Islands region,earthquake,11.02,3.53,0.09,39,reviewed,us,us
2024-04-26T01:50:58.311Z,-17.3534,167.7196,10,4.7,mb,33,93,4.546,0.84,us,us6000mw1l,2024-05-03T22:05:25.040Z,"75 km NW of Port-Vila, Vanuatu",earthquake,7.76,1.749,0.13,20,reviewed,us,us
2024-04-25T23:34:15.957Z,31.965,-103.34,8.3557,2.7,ml,32,85,0,0.3,tx,tx2024idxn,2024-04-30T02:47:01.040Z,"21 km SW of Jal, New Mexico",earthquake,0.8388244407981686,0.8668555137820094,0.1,16,reviewed,tx,tx
2024-04-25T23:23:12.583Z,31.964,-103.334,8.1506,3.1,ml,29,68,0,0.2,tx,tx2024idxd,2024-04-30T02:43:16.040Z,"21 km SW of Jal, New Mexico",earthquake,0.7618575506761238,0.8454244589484118,0.2,18,reviewed,tx,tx
2024-04-25T22:45:34.108Z,-10.1782,161.1685,113.253,4.3,mb,16,137,1.41,0.31,us,us6000mw0x,2024-05-05T03:08:27.040Z,"87 km WNW of Kirakira, Solomon Islands",earthquake,9.85,6.054,0.168,10,reviewed,us,us
2024-04-25T21:45:25.471Z,28.4026,142.701,10,4.6,mb,58,119,1.38,0.5,us,us6000mtv0,2024-05-05T00:22:29.040Z,"Bonin Islands, Japan region",earthquake,8.38,1.844,0.07,61,reviewed,us,us
2024-04-25T21:32:21.029Z,-15.2396,-178.6134,431.166,4.2,mb,17,136,2.298,0.38,us,us6000mw0w,2024-05-05T02:57:40.040Z,"115 km SSW of Leava, Wallis and Futuna",earthquake,15.44,7.155,0.146,13,reviewed,us,us
2024-04-25T21:07:34.885Z,-6.1353,130.0059,200.462,4.4,mb,12,112,1.605,0.72,us,us6000mw0y,2024-05-05T03:37:15.040Z,Banda Sea,earthquake,10.55,6.997,0.31,3,reviewed,us,us
2024-04-25T20:47:03.520Z,17.9205,-66.95716667,12.01,3.09,md,24,207,0.06912,0.12,pr,pr71446588,2024-04-26T13:33:02.040Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.46,0.25,0.143314982,12,reviewed,pr,pr
2024-04-25T20:32:16.800Z,31.971,-103.326,8.7146,3.8,ml,27,79,0,0.2,tx,tx2024idrn,2024-05-10T15:28:15.707Z,"20 km SW of Jal, New Mexico",earthquake,0.9463511898368079,1.043059249424651,0.1,12,reviewed,tx,tx
2024-04-25T20:16:01.769Z,56.0858,-149.1245,10,3.4,ml,40,198,2.547,0.56,us,us6000mtu9,2024-05-20T17:26:10.040Z,"256 km SE of Chiniak, Alaska",earthquake,9.17,2.01,0.055,44,reviewed,us,us
2024-04-25T19:39:27.170Z,19.0023,-67.2981,92,3.6,md,16,233,0.8,0.19,pr,pr2024116000,2024-04-26T13:54:57.040Z,"60 km NNW of San Antonio, Puerto Rico",earthquake,1.51,2.12,0.13,9,reviewed,pr,pr
2024-04-25T19:36:44.515Z,31.968,-103.332,7.843,3.9,ml,33,77,0,0.2,tx,tx2024idps,2024-05-10T15:31:46.118Z,"20 km SW of Jal, New Mexico",earthquake,0.8167755584621119,1.033349084143019,0.1,12,reviewed,tx,tx
2024-04-25T18:51:55.725Z,37.2952,-104.514,6.499,2.5,mb_lg,9,64,0.176,0.13,us,us6000mttm,2024-04-29T11:38:32.040Z,"8 km NNW of El Moro, Colorado",earthquake,1.38,3.149,0.193,28,reviewed,us,us
2024-04-25T18:05:22.961Z,-16.0873,-175.0182,284.383,4.6,mb,79,57,3.479,0.64,us,us6000mtt8,2024-05-10T15:08:48.087Z,Tonga,earthquake,8.46,5.657,0.045,146,reviewed,us,us
2024-04-25T17:26:05.932Z,39.2217,109.666,10,4.2,mb,31,86,5.083,0.71,us,us6000mtt5,2024-05-10T15:03:02.040Z,"44 km SSW of Ordos, China",earthquake,11.06,1.917,0.118,20,reviewed,us,us
2024-04-25T17:13:17.720Z,32.0936667,-117.4458333,5.63,2.61,ml,13,255,0.3619,0.18,ci,ci40558191,2024-05-10T14:58:37.040Z,"47 km SW of Rosarito, B.C., MX",earthquake,0.81,31.61,0.189,23,reviewed,ci,ci
2024-04-25T16:47:59.962Z,51.5738,16.0967,10,4.2,mb,40,44,1.233,0.9,us,us6000mtsn,2024-05-17T14:47:54.237Z,"5 km WSW of Grębocice, Poland",earthquake,5.86,1.897,0.128,17,reviewed,us,us
2024-04-25T16:47:21.214Z,-26.8588,67.261,10,4.5,mb,22,95,7.922,0.86,us,us6000mw0t,2024-05-06T16:35:55.040Z,Indian Ocean Triple Junction,earthquake,12.3,1.844,0.15,16,reviewed,us,us
2024-04-25T16:02:45.362Z,64.9012,-149.1776,20.3,2.5,ml,,,,0.28,ak,ak0245c3vpw8,2024-05-19T19:48:06.040Z,"28 km SSE of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-25T15:37:48.346Z,7.337,126.7386,97.455,4.3,mb,24,116,1.181,1.02,us,us6000mw0r,2024-05-06T16:48:05.040Z,"18 km E of Caraga, Philippines",earthquake,10.45,6.857,0.119,20,reviewed,us,us
2024-04-25T15:30:03.155Z,57.5948,-153.4729,18.4,3.2,ml,,,,0.33,ak,ak0245c3g78y,2024-05-19T19:46:47.040Z,"30 km E of Larsen Bay, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-04-25T15:13:14.491Z,61.3724,-146.6043,25.1,2.6,ml,,,,0.43,ak,ak0245c3cks9,2024-05-19T19:44:58.040Z,"30 km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-04-25T14:33:10.114Z,-27.742,-177.7246,93.689,4.3,mb,18,160,1.508,0.56,us,us6000mw0p,2024-05-06T16:59:37.040Z,Kermadec Islands region,earthquake,7.34,8.886,0.168,13,reviewed,us,us
2024-04-25T13:44:56.232Z,59.4738,-150.7255,31.5,3.5,ml,,,,0.6,ak,ak0245c2cg04,2024-05-19T19:41:57.040Z,"31 km ESE of Halibut Cove, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-04-25T13:23:46.106Z,31.967,-103.327,7.7917,2.8,ml,26,79,0,0.2,tx,tx2024iddj,2024-05-17T14:41:14.040Z,"20 km SW of Jal, New Mexico",earthquake,1.0361459931721302,1.2017194862830152,0.3,21,reviewed,tx,tx
2024-04-25T13:04:36.481Z,44.3677,-116.1274,10,3.1,ml,27,61,0.349,0.49,us,us6000mtp2,2024-05-17T14:39:38.769Z,"7 km NNW of Smiths Ferry, Idaho",earthquake,0.87,1.996,0.036,102,reviewed,us,us
2024-04-25T11:50:25.070Z,-58.6554,-25.2178,38.32,4.9,mb,36,92,7.622,0.57,us,us6000mtnw,2024-04-25T12:33:48.040Z,South Sandwich Islands region,earthquake,10.9,5.286,0.106,28,reviewed,us,us
2024-04-25T11:14:00.630Z,35.55533333,-96.7405,5,2.59,ml,89,46,0.019796115,0.2,ok,ok2024iczc,2024-04-26T09:23:36.487Z,"9 km NNW of Prague, Oklahoma",earthquake,,0.3,0.26,39,reviewed,ok,ok
2024-04-25T11:03:02.513Z,-9.3313,107.8318,17.856,4.7,mb,29,104,1.865,0.56,us,us6000mtnh,2024-04-25T12:08:02.040Z,"219 km S of Kawalu, Indonesia",earthquake,6.15,5.098,0.123,20,reviewed,us,us
2024-04-25T09:47:52.830Z,19.25383333,-155.3971667,31.89,2.55,ml,49,102,0.01625,0.12,hv,hv74185152,2024-04-26T21:44:09.230Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.41,0.5,0.255412367,9,reviewed,hv,hv
2024-04-25T09:26:21.290Z,19.09133333,-66.45766667,20.03,3.22,md,18,263,0.6147,0.13,pr,pr71446533,2024-04-25T10:01:49.540Z,"69 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.59,13.78,0.058231862,11,reviewed,pr,pr
2024-04-25T09:24:44.986Z,41.3015,78.4633,10,4.4,mb,33,110,0.577,1.22,us,us6000mtn4,2024-04-25T10:09:16.040Z,"121 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,2.73,1.7,0.126,18,reviewed,us,us
2024-04-25T09:09:03.086Z,14.5307,146.8484,10,5.1,mb,91,28,1.238,1,us,us6000mtmz,2024-05-20T09:19:07.052Z,"139 km ESE of Saipan, Northern Mariana Islands",earthquake,7.16,1.798,0.046,156,reviewed,us,us
2024-04-25T08:54:50.866Z,-3.4578,128.3996,44.964,4.6,mb,55,50,1.836,0.92,us,us6000mtmv,2024-05-10T06:14:18.040Z,"35 km NE of Ambon, Indonesia",earthquake,7.25,6.863,0.083,46,reviewed,us,us
2024-04-25T08:53:37.724Z,57.5041,-154.6356,42.9,2.5,ml,,,,0.49,ak,ak0245bzf5zg,2024-05-10T06:11:39.040Z,"12 km SW of Karluk, Alaska",earthquake,,3.7,,,automatic,ak,ak
2024-04-25T08:49:23.511Z,31.973,-103.328,8.1506,2.5,ml,25,87,0,0.2,tx,tx2024icui,2024-05-10T06:10:12.040Z,"20 km SW of Jal, New Mexico",earthquake,0.8743966019144195,1.0566859786979794,0.1,13,reviewed,tx,tx
2024-04-25T08:46:03.830Z,18.95983333,-64.83866667,7.68,3.28,md,6,271,0.5753,0.58,pr,pr71446508,2024-04-25T09:04:19.150Z,"69 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.04,7.63,0.04720229,4,reviewed,pr,pr
2024-04-25T08:22:41.050Z,-40.1819,78.0783,10,4.3,mb,15,144,28.725,0.29,us,us6000mw0e,2024-05-10T06:09:08.040Z,Mid-Indian Ridge,earthquake,8.49,1.913,0.161,11,reviewed,us,us
2024-04-25T08:16:56.199Z,58.4534,-152.7414,45.3,2.6,ml,,,,0.4,ak,ak0245bz79wz,2024-05-10T06:04:02.040Z,"44 km NNE of Aleneva, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-04-25T07:33:13.982Z,6.2538,95.5985,216.975,4.6,mb,29,209,1.684,0.53,us,us6000mtmg,2024-05-10T06:02:49.040Z,"50 km NE of Sabang, Indonesia",earthquake,11.12,6.77,0.128,18,reviewed,us,us
2024-04-25T07:21:42.020Z,19.39216667,-155.2775,1.69,2.51,ml,44,47,0.004837,0.11,hv,hv74184972,2024-05-10T06:01:18.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.22067946,20,reviewed,hv,hv
2024-04-25T07:18:35.730Z,17.98383333,-66.89033333,9.82,2.85,md,12,108,0.01369,0.16,pr,pr71446488,2024-04-25T07:44:08.230Z,"0 km N of Maria Antonia, Puerto Rico",earthquake,0.81,0.52,0.273816365,6,reviewed,pr,pr
2024-04-25T06:23:17.308Z,-17.9688,-178.4463,598.313,4.2,mb,38,80,2.56,0.7,us,us6000mw0b,2024-05-10T05:53:33.040Z,"237 km E of Levuka, Fiji",earthquake,15.89,9.834,0.098,29,reviewed,us,us
2024-04-25T05:58:13.145Z,-6.7663,154.7069,10.156,4.8,mb,51,65,5.828,0.6,us,us6000mw0j,2024-05-10T04:19:20.040Z,"99 km WSW of Panguna, Papua New Guinea",earthquake,10.54,4.18,0.092,37,reviewed,us,us
2024-04-25T05:07:36.279Z,-31.3139,-179.3131,174.177,5.5,mww,142,78,2.373,0.52,us,us6000mtlr,2024-05-09T08:52:39.214Z,Kermadec Islands region,earthquake,12,5.466,0.071,19,reviewed,us,us
2024-04-25T05:00:15.045Z,52.3267,-166.7812,10,3.1,mb,16,111,1.284,1.28,us,us6000mw10,2024-05-09T08:51:56.040Z,"156 km ESE of Nikolski, Alaska",earthquake,6.32,1.944,0.212,5,reviewed,us,us
2024-04-25T04:59:57.311Z,-18.2733,-178.1263,571.839,4.2,mb,30,79,2.984,0.4,us,us6000mw08,2024-05-04T04:34:05.040Z,"271 km E of Levuka, Fiji",earthquake,15.42,8.767,0.118,20,reviewed,us,us
2024-04-25T04:45:54.949Z,36.5055,140.5423,59.868,4.1,mb,22,156,1.88,0.95,us,us6000mw07,2024-05-04T04:45:09.040Z,"4 km NNW of Funaishikawa, Japan",earthquake,4.88,10.635,0.185,8,reviewed,us,us
2024-04-25T04:40:16.981Z,31.968,-103.329,8.0994,2.9,ml,20,65,0,0.2,tx,tx2024icmc,2024-05-21T22:13:06.040Z,"20 km SW of Jal, New Mexico",earthquake,1.2317082965673658,1.1028925381795183,0.1,12,reviewed,tx,tx
2024-04-25T04:28:45.484Z,-31.271,-68.6315,112.533,4.4,mb,28,54,0.277,0.8,us,us6000mtli,2024-05-18T00:00:44.165Z,"21 km NNW of Albardón, Argentina",earthquake,6.63,5.007,0.22,6,reviewed,us,us
2024-04-25T04:26:34.551Z,-2.8826,100.0292,23.585,4.8,mb,47,181,3.269,0.65,us,us6000mtlj,2024-05-18T00:04:20.040Z,"106 km SSE of Tuapejat, Indonesia",earthquake,4.71,6.338,0.105,28,reviewed,us,us
2024-04-25T04:20:15.583Z,7.7252,127.1182,10,5,mww,120,92,1.66,1.07,us,us6000mtlh,2024-05-17T23:54:13.441Z,"62 km E of Kinablangan, Philippines",earthquake,6.87,1.841,0.089,12,reviewed,us,us
2024-04-25T03:02:31.040Z,17.90566667,-66.97016667,13.37,2.54,md,12,235,0.09483,0.18,pr,pr71446463,2024-04-25T03:15:22.030Z,"9 km SW of Guánica, Puerto Rico",earthquake,0.86,0.49,0.03611884,5,reviewed,pr,pr
2024-04-25T01:23:20.163Z,23.8115,121.6576,10,4.2,mwr,96,80,0.532,0.64,us,us6000mtl2,2024-05-22T09:49:32.040Z,"19 km SSE of Hualien City, Taiwan",earthquake,3.03,1.808,0.093,11,reviewed,us,us
2024-04-25T01:15:37.063Z,11.1519,138.6876,10,4.3,mb,21,113,6.506,0.58,us,us6000mw03,2024-05-04T23:08:42.040Z,"191 km NNE of Colonia, Micronesia",earthquake,7.35,1.918,0.148,13,reviewed,us,us
2024-04-25T00:48:19.664Z,23.6549,121.6154,23.538,4.2,mb,16,137,0.392,1,us,us6000mw02,2024-05-22T04:04:51.040Z,"35 km S of Hualien City, Taiwan",earthquake,3.15,5.834,0.235,5,reviewed,us,us
2024-04-25T00:34:04.710Z,19.09166667,-66.1055,14.54,2.8,md,13,299,0.7315,0.25,pr,pr71446458,2024-04-25T00:43:21.510Z,"69 km N of San Juan, Puerto Rico",earthquake,5.47,10.88,0.041772354,7,reviewed,pr,pr
2024-04-25T00:19:12.973Z,23.6536,121.6402,10.888,4.6,mb,66,47,0.408,0.8,us,us6000mtkr,2024-05-22T03:59:26.316Z,"35 km S of Hualien City, Taiwan",earthquake,2.53,4.256,0.087,40,reviewed,us,us
2024-04-24T23:53:33.982Z,23.8965,121.6256,13.362,4,mwr,43,84,0.585,0.56,us,us6000mtkp,2024-05-22T03:41:21.040Z,"9 km SSE of Hualien City, Taiwan",earthquake,1.76,4.247,0.066,22,reviewed,us,us
2024-04-24T23:26:51.190Z,38.0473333,-118.741,8.21,2.72,md,41,74,0.2552,0.07,nc,nc74040551,2024-05-22T03:33:46.040Z,"30 km SE of Bodie, CA",earthquake,0.24,1.89,0.145,45,reviewed,nc,nc
2024-04-24T23:12:53.759Z,-5.6847,104.7934,10,4.1,mb,12,183,2.254,0.51,us,us6000mvtg,2024-05-22T03:21:45.040Z,"59 km WSW of Bandar Lampung, Indonesia",earthquake,10.61,1.979,0.262,4,reviewed,us,us
2024-04-24T21:46:03.082Z,-7.1303,129.733,136.677,4.1,mb,15,87,2.596,0.97,us,us6000mvta,2024-05-22T02:55:05.040Z,"Kepulauan Babar, Indonesia",earthquake,6.66,9.832,0.197,7,reviewed,us,us
2024-04-24T21:26:05.874Z,51.2274,179.9231,34.771,4.6,mb,182,139,0.418,0.64,us,us6000mtk8,2024-05-22T02:47:23.040Z,"249 km WSW of Adak, Alaska",earthquake,5.11,4.402,0.045,149,reviewed,us,us
2024-04-24T21:17:46.665Z,5.3675,123.7772,518.086,4.1,mb,87,67,2.463,0.55,us,us6000mtk6,2024-05-22T01:50:16.040Z,"103 km SSW of Palimbang, Philippines",earthquake,11.03,7.453,0.062,71,reviewed,us,us
2024-04-24T21:08:59.789Z,54.4314,-159.5877,10,3.5,mb,64,208,1.054,0.73,us,us6000mvte,2024-05-22T01:08:35.040Z,"116 km SSE of Sand Point, Alaska",earthquake,6.11,1.975,0.165,9,reviewed,us,us
2024-04-24T20:51:18.540Z,32.1061667,-117.4445,5.52,2.5,ml,18,250,0.3503,0.2,ci,ci40557415,2024-04-28T17:11:09.040Z,"46 km WSW of Rosarito, B.C., MX",earthquake,0.84,31.61,0.174,24,reviewed,ci,ci
2024-04-24T20:18:29.553Z,36.176,22.2281,22.239,4.3,mb,70,151,1.03,0.68,us,us6000mtjv,2024-05-06T19:40:32.040Z,"68 km W of Kýthira, Greece",earthquake,6.9,3.959,0.077,47,reviewed,us,us
2024-04-24T19:19:33.585Z,23.9458,122.2905,19.123,4.2,mb,35,149,0.838,0.57,us,us6000mvtf,2024-05-06T19:53:02.040Z,"69 km E of Hualien City, Taiwan",earthquake,2.71,4.597,0.147,13,reviewed,us,us
2024-04-24T19:11:06.612Z,-10.2701,66.3873,10,4.3,mb,24,201,49.194,0.45,us,us6000mvt7,2024-05-06T21:55:04.040Z,Mid-Indian Ridge,earthquake,10.08,1.825,0.154,12,reviewed,us,us
2024-04-24T19:05:14.920Z,18.0845,-64.95683333,15.98,2.94,md,13,113,0.2664,0.28,pr,pr71446433,2024-04-26T00:51:41.125Z,"28 km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.2,2.67,0.030826811,6,reviewed,pr,pr
2024-04-24T18:12:16.939Z,23.9991,122.2707,27.336,5.1,mww,98,70,0.821,0.95,us,us6000mvti,2024-05-22T13:14:18.392Z,"67 km E of Hualien City, Taiwan",earthquake,6.36,2.538,0.062,25,reviewed,us,us
2024-04-24T18:11:56.126Z,23.9696,122.2944,35.376,5.1,mww,178,50,0.821,0.7,us,us6000mthz,2024-05-06T21:35:27.040Z,"70 km E of Hualien City, Taiwan",earthquake,1.75,4.403,0.066,22,reviewed,us,us
2024-04-24T17:42:19.745Z,-10.661,65.9561,10,4.4,mb,16,115,43.548,0.73,us,us6000mvt6,2024-05-06T21:22:57.040Z,Mid-Indian Ridge,earthquake,14.99,1.889,0.202,7,reviewed,us,us
2024-04-24T17:06:49.644Z,23.9331,122.3285,29.786,4.3,mb,27,60,0.819,0.52,us,us6000mvt9,2024-05-06T21:09:09.040Z,"73 km E of Hualien City, Taiwan",earthquake,1.96,5.549,0.177,9,reviewed,us,us
2024-04-24T17:01:46.037Z,37.2967,-104.5127,4.197,2.9,ml,13,64,0.177,0.46,us,us6000mthh,2024-05-02T20:42:19.961Z,"8 km NNW of El Moro, Colorado",earthquake,1.53,2.039,0.06,59,reviewed,us,us
2024-04-24T17:01:01.199Z,0.1939,122.5476,165.994,4.8,mww,107,31,1.248,0.7,us,us6000mthj,2024-05-02T20:37:36.040Z,"68 km WSW of Gorontalo, Indonesia",earthquake,7.16,4.577,0.083,14,reviewed,us,us
2024-04-24T16:59:57.074Z,23.9321,122.3632,25.284,4.6,mwr,83,90,0.796,0.75,us,us6000mthi,2024-05-17T23:20:06.040Z,"77 km E of Hualien City, Taiwan",earthquake,3.59,4.903,0.063,24,reviewed,us,us
2024-04-24T16:39:51.138Z,52.442,172.8953,35,3.8,mb,14,212,0.789,0.43,us,us6000mvt5,2024-05-04T23:25:09.040Z,"49 km SSW of Attu Station, Alaska",earthquake,5.97,2.025,0.146,12,reviewed,us,us
2024-04-24T16:15:42.283Z,-9.7119,155.3762,10,4.4,mb,16,107,4.516,0.7,us,us6000mvt4,2024-05-04T23:41:27.040Z,"240 km SW of Gizo, Solomon Islands",earthquake,14.42,1.916,0.156,12,reviewed,us,us
2024-04-24T15:26:04.178Z,31.7533,131.795,44.935,4.3,mb,35,100,1.17,0.73,us,us6000mth5,2024-05-17T22:59:01.879Z,"40 km ESE of Miyazaki, Japan",earthquake,6.32,8.109,0.16,11,reviewed,us,us
2024-04-24T15:24:45.450Z,-11.6805,166.4848,136.162,4.8,mb,101,51,6.802,0.57,us,us6000mth4,2024-05-17T22:47:09.040Z,"129 km SE of Lata, Solomon Islands",earthquake,10.64,6.6,0.055,102,reviewed,us,us
